Mod:Item:MetaData, Localized Name
tconstruct:pick_head:0, 海蓝宝石 镐头
tconstruct:pick_head:0, 星辉 镐头
tconstruct:pick_head:0, 水晶矩阵 镐头
tconstruct:pick_head:0, 中子素 镐头
tconstruct:pick_head:0, 无尽 镐头
tconstruct:pick_head:0, 束缚 镐头
tconstruct:pick_head:0, 感知 镐头
tconstruct:pick_head:0, 活石 镐头
tconstruct:pick_head:0, 活木 镐头
tconstruct:pick_head:0, 梦之木 镐头
tconstruct:pick_head:0, 魔力钢 镐头
tconstruct:pick_head:0, 泰拉钢 镐头
tconstruct:pick_head:0, 源质钢 镐头
tconstruct:pick_head:0, 龙 镐头
tconstruct:pick_head:0, 飞龙 镐头
tconstruct:pick_head:0, 神龙 镐头
tconstruct:pick_head:0, 混沌 镐头
tconstruct:pick_head:0, 莱泽尔 镐头
tconstruct:pick_head:0, 艾洛蒂 镐头
tconstruct:pick_head:0, 凯罗尼 镐头
tconstruct:pick_head:0, 普雷蒂 镐头
tconstruct:pick_head:0, 艾恩尼 镐头
tconstruct:pick_head:0, 以太 镐头
tconstruct:pick_head:0, 蓝丝黛尔 镐头
tconstruct:pick_head:0, 云母 镐头
tconstruct:pick_head:0, 磷灰石 镐头
tconstruct:pick_head:0, 蕴魔源质 镐头
tconstruct:pick_head:0, 肉 镐头
tconstruct:pick_head:0, 粉色史莱姆 镐头
tconstruct:pick_head:0, 粉色金属 镐头
tconstruct:pick_head:0, 橡胶 镐头
tconstruct:pick_head:0, 高级合金 镐头
tconstruct:pick_head:0, 能量金属 镐头
tconstruct:pick_head:0, 碳纤维 镐头
tconstruct:pick_head:0, 铱 镐头
tconstruct:pick_head:0, UU金属 镐头
tconstruct:pick_head:0, 锇 镐头
tconstruct:pick_head:0, 强化黑曜石 镐头
tconstruct:pick_head:0, 强化荧石 镐头
tconstruct:pick_head:0, HDPE 镐头
tconstruct:pick_head:0, 暗物质 镐头
tconstruct:pick_head:0, 红物质 镐头
tconstruct:pick_head:0, 红石琥珀金 镐头
tconstruct:pick_head:0, 红石水晶 镐头
tconstruct:pick_head:0, 极寒末影 镐头
tconstruct:pick_head:0, 极寒水晶 镐头
tconstruct:pick_head:0, 神秘 镐头
tconstruct:pick_head:0, 虚空金属 镐头
tconstruct:pick_head:0, 元金 镐头
tconstruct:pick_head:0, 锡 镐头
tconstruct:pick_head:0, 铝 镐头
tconstruct:pick_head:0, 镍 镐头
tconstruct:pick_head:0, 铂 镐头
tconstruct:pick_head:0, 殷钢 镐头
tconstruct:pick_head:0, 康铜 镐头
tconstruct:pick_head:0, 信素 镐头
tconstruct:pick_head:0, 流明 镐头
tconstruct:pick_head:0, 末影 镐头
tconstruct:pick_head:0, 娜迦鳞片 镐头
tconstruct:pick_head:0, 钢叶 镐头
tconstruct:pick_head:0, 炽铁 镐头
tconstruct:pick_head:0, 骑士金属 镐头
tconstruct:pick_head:0, 木 镐头
tconstruct:pick_head:0, 圆石 镐头
tconstruct:pick_head:0, 燧石 镐头
tconstruct:pick_head:0, 仙人掌 镐头
tconstruct:pick_head:0, 骨头 镐头
tconstruct:pick_head:0, 黑曜石 镐头
tconstruct:pick_head:0, 海晶石 镐头
tconstruct:pick_head:0, 末地石 镐头
tconstruct:pick_head:0, 纸 镐头
tconstruct:pick_head:0, 海绵 镐头
tconstruct:pick_head:0, 烈焰木 镐头
tconstruct:pick_head:0, 铁 镐头
tconstruct:pick_head:0, 生铁 镐头
tconstruct:pick_head:0, 骑士史莱姆 镐头
tconstruct:pick_head:0, 史莱姆 镐头
tconstruct:pick_head:0, 史莱姆 镐头
tconstruct:pick_head:0, 熔岩史莱姆 镐头
tconstruct:pick_head:0, 地狱岩 镐头
tconstruct:pick_head:0, 钴 镐头
tconstruct:pick_head:0, 阿迪特 镐头
tconstruct:pick_head:0, 玛玉灵 镐头
tconstruct:pick_head:0, 铜 镐头
tconstruct:pick_head:0, 青铜 镐头
tconstruct:pick_head:0, 铅 镐头
tconstruct:pick_head:0, 银 镐头
tconstruct:pick_head:0, 琥珀金 镐头
tconstruct:pick_head:0, 钢 镐头
tconstruct:pick_head:0, 灵宝 镐头
tconstruct:shovel_head:0, 熔融木 铲头
tconstruct:shovel_head:0, 黑暗木 铲头
tconstruct:shovel_head:0, 血木 铲头
tconstruct:shovel_head:0, 幽魂木 铲头
tconstruct:shovel_head:0, 焦黑石英 铲头
tconstruct:shovel_head:0, 红石水晶 铲头
tconstruct:shovel_head:0, 青金石水晶 铲头
tconstruct:shovel_head:0, 钻石水晶 铲头
tconstruct:shovel_head:0, 煤晶 铲头
tconstruct:shovel_head:0, 绿宝石水晶 铲头
tconstruct:shovel_head:0, 铁晶 铲头
tconstruct:shovel_head:0, 阳光化合物 铲头
tconstruct:shovel_head:0, 陨石 铲头
tconstruct:shovel_head:0, 赛特斯石英 铲头
tconstruct:shovel_head:0, 福鲁伊克斯 铲头
tconstruct:shovel_head:0, 福鲁伊克斯钢 铲头
tconstruct:shovel_head:0, 海蓝宝石 铲头
tconstruct:shovel_head:0, 星辉 铲头
tconstruct:shovel_head:0, 水晶矩阵 铲头
tconstruct:shovel_head:0, 中子素 铲头
tconstruct:shovel_head:0, 无尽 铲头
tconstruct:shovel_head:0, 束缚 铲头
tconstruct:shovel_head:0, 感知 铲头
tconstruct:shovel_head:0, 活石 铲头
tconstruct:shovel_head:0, 活木 铲头
tconstruct:shovel_head:0, 梦之木 铲头
tconstruct:shovel_head:0, 魔力钢 铲头
tconstruct:shovel_head:0, 泰拉钢 铲头
tconstruct:shovel_head:0, 源质钢 铲头
tconstruct:shovel_head:0, 龙 铲头
tconstruct:shovel_head:0, 飞龙 铲头
tconstruct:shovel_head:0, 神龙 铲头
tconstruct:shovel_head:0, 混沌 铲头
tconstruct:shovel_head:0, 莱泽尔 铲头
tconstruct:shovel_head:0, 艾洛蒂 铲头
tconstruct:shovel_head:0, 凯罗尼 铲头
tconstruct:shovel_head:0, 普雷蒂 铲头
tconstruct:shovel_head:0, 艾恩尼 铲头
tconstruct:shovel_head:0, 以太 铲头
tconstruct:shovel_head:0, 蓝丝黛尔 铲头
tconstruct:shovel_head:0, 云母 铲头
tconstruct:shovel_head:0, 磷灰石 铲头
tconstruct:shovel_head:0, 蕴魔源质 铲头
tconstruct:shovel_head:0, 肉 铲头
tconstruct:shovel_head:0, 粉色史莱姆 铲头
tconstruct:shovel_head:0, 粉色金属 铲头
tconstruct:shovel_head:0, 橡胶 铲头
tconstruct:shovel_head:0, 高级合金 铲头
tconstruct:shovel_head:0, 能量金属 铲头
tconstruct:shovel_head:0, 碳纤维 铲头
tconstruct:shovel_head:0, 铱 铲头
tconstruct:shovel_head:0, UU金属 铲头
tconstruct:shovel_head:0, 锇 铲头
tconstruct:shovel_head:0, 强化黑曜石 铲头
tconstruct:shovel_head:0, 强化荧石 铲头
tconstruct:shovel_head:0, HDPE 铲头
tconstruct:shovel_head:0, 暗物质 铲头
tconstruct:shovel_head:0, 红物质 铲头
tconstruct:shovel_head:0, 红石琥珀金 铲头
tconstruct:shovel_head:0, 红石水晶 铲头
tconstruct:shovel_head:0, 极寒末影 铲头
tconstruct:shovel_head:0, 极寒水晶 铲头
tconstruct:shovel_head:0, 神秘 铲头
tconstruct:shovel_head:0, 虚空金属 铲头
tconstruct:shovel_head:0, 元金 铲头
tconstruct:shovel_head:0, 锡 铲头
tconstruct:shovel_head:0, 铝 铲头
tconstruct:shovel_head:0, 镍 铲头
tconstruct:shovel_head:0, 铂 铲头
tconstruct:shovel_head:0, 殷钢 铲头
tconstruct:shovel_head:0, 康铜 铲头
tconstruct:shovel_head:0, 信素 铲头
tconstruct:shovel_head:0, 流明 铲头
tconstruct:shovel_head:0, 末影 铲头
tconstruct:shovel_head:0, 娜迦鳞片 铲头
tconstruct:shovel_head:0, 钢叶 铲头
tconstruct:shovel_head:0, 炽铁 铲头
tconstruct:shovel_head:0, 骑士金属 铲头
tconstruct:shovel_head:0, 木 铲头
tconstruct:shovel_head:0, 圆石 铲头
tconstruct:shovel_head:0, 燧石 铲头
tconstruct:shovel_head:0, 仙人掌 铲头
tconstruct:shovel_head:0, 骨头 铲头
tconstruct:shovel_head:0, 黑曜石 铲头
tconstruct:shovel_head:0, 海晶石 铲头
tconstruct:shovel_head:0, 末地石 铲头
tconstruct:shovel_head:0, 纸 铲头
tconstruct:shovel_head:0, 海绵 铲头
tconstruct:shovel_head:0, 烈焰木 铲头
tconstruct:shovel_head:0, 铁 铲头
tconstruct:shovel_head:0, 生铁 铲头
tconstruct:shovel_head:0, 骑士史莱姆 铲头
tconstruct:shovel_head:0, 史莱姆 铲头
tconstruct:shovel_head:0, 史莱姆 铲头
tconstruct:shovel_head:0, 熔岩史莱姆 铲头
tconstruct:shovel_head:0, 地狱岩 铲头
tconstruct:shovel_head:0, 钴 铲头
tconstruct:shovel_head:0, 阿迪特 铲头
tconstruct:shovel_head:0, 玛玉灵 铲头
tconstruct:shovel_head:0, 铜 铲头
tconstruct:shovel_head:0, 青铜 铲头
tconstruct:shovel_head:0, 铅 铲头
tconstruct:shovel_head:0, 银 铲头
tconstruct:shovel_head:0, 琥珀金 铲头
tconstruct:shovel_head:0, 钢 铲头
tconstruct:shovel_head:0, 灵宝 铲头
tconstruct:axe_head:0, 熔融木 斧刃
tconstruct:axe_head:0, 黑暗木 斧刃
tconstruct:axe_head:0, 血木 斧刃
tconstruct:axe_head:0, 幽魂木 斧刃
tconstruct:axe_head:0, 焦黑石英 斧刃
tconstruct:axe_head:0, 红石水晶 斧刃
tconstruct:axe_head:0, 青金石水晶 斧刃
tconstruct:axe_head:0, 钻石水晶 斧刃
tconstruct:axe_head:0, 煤晶 斧刃
tconstruct:axe_head:0, 绿宝石水晶 斧刃
tconstruct:axe_head:0, 铁晶 斧刃
tconstruct:axe_head:0, 阳光化合物 斧刃
tconstruct:axe_head:0, 陨石 斧刃
tconstruct:axe_head:0, 赛特斯石英 斧刃
tconstruct:axe_head:0, 福鲁伊克斯 斧刃
tconstruct:axe_head:0, 福鲁伊克斯钢 斧刃
tconstruct:axe_head:0, 海蓝宝石 斧刃
tconstruct:axe_head:0, 星辉 斧刃
tconstruct:axe_head:0, 水晶矩阵 斧刃
tconstruct:axe_head:0, 中子素 斧刃
tconstruct:axe_head:0, 无尽 斧刃
tconstruct:axe_head:0, 束缚 斧刃
tconstruct:axe_head:0, 感知 斧刃
tconstruct:axe_head:0, 活石 斧刃
tconstruct:axe_head:0, 活木 斧刃
tconstruct:axe_head:0, 梦之木 斧刃
tconstruct:axe_head:0, 魔力钢 斧刃
tconstruct:axe_head:0, 泰拉钢 斧刃
tconstruct:axe_head:0, 源质钢 斧刃
tconstruct:axe_head:0, 龙 斧刃
tconstruct:axe_head:0, 飞龙 斧刃
tconstruct:axe_head:0, 神龙 斧刃
tconstruct:axe_head:0, 混沌 斧刃
tconstruct:axe_head:0, 莱泽尔 斧刃
tconstruct:axe_head:0, 艾洛蒂 斧刃
tconstruct:axe_head:0, 凯罗尼 斧刃
tconstruct:axe_head:0, 普雷蒂 斧刃
tconstruct:axe_head:0, 艾恩尼 斧刃
tconstruct:axe_head:0, 以太 斧刃
tconstruct:axe_head:0, 蓝丝黛尔 斧刃
tconstruct:axe_head:0, 云母 斧刃
tconstruct:axe_head:0, 磷灰石 斧刃
tconstruct:axe_head:0, 蕴魔源质 斧刃
tconstruct:axe_head:0, 肉 斧刃
tconstruct:axe_head:0, 粉色史莱姆 斧刃
tconstruct:axe_head:0, 粉色金属 斧刃
tconstruct:axe_head:0, 橡胶 斧刃
tconstruct:axe_head:0, 高级合金 斧刃
tconstruct:axe_head:0, 能量金属 斧刃
tconstruct:axe_head:0, 碳纤维 斧刃
tconstruct:axe_head:0, 铱 斧刃
tconstruct:axe_head:0, UU金属 斧刃
tconstruct:axe_head:0, 锇 斧刃
tconstruct:axe_head:0, 强化黑曜石 斧刃
tconstruct:axe_head:0, 强化荧石 斧刃
tconstruct:axe_head:0, HDPE 斧刃
tconstruct:axe_head:0, 暗物质 斧刃
tconstruct:axe_head:0, 红物质 斧刃
tconstruct:axe_head:0, 红石琥珀金 斧刃
tconstruct:axe_head:0, 红石水晶 斧刃
tconstruct:axe_head:0, 极寒末影 斧刃
tconstruct:axe_head:0, 极寒水晶 斧刃
tconstruct:axe_head:0, 神秘 斧刃
tconstruct:axe_head:0, 虚空金属 斧刃
tconstruct:axe_head:0, 元金 斧刃
tconstruct:axe_head:0, 锡 斧刃
tconstruct:axe_head:0, 铝 斧刃
tconstruct:axe_head:0, 镍 斧刃
tconstruct:axe_head:0, 铂 斧刃
tconstruct:axe_head:0, 殷钢 斧刃
tconstruct:axe_head:0, 康铜 斧刃
tconstruct:axe_head:0, 信素 斧刃
tconstruct:axe_head:0, 流明 斧刃
tconstruct:axe_head:0, 末影 斧刃
tconstruct:axe_head:0, 娜迦鳞片 斧刃
tconstruct:axe_head:0, 钢叶 斧刃
tconstruct:axe_head:0, 炽铁 斧刃
tconstruct:axe_head:0, 骑士金属 斧刃
tconstruct:axe_head:0, 木 斧刃
tconstruct:axe_head:0, 圆石 斧刃
tconstruct:axe_head:0, 燧石 斧刃
tconstruct:axe_head:0, 仙人掌 斧刃
tconstruct:axe_head:0, 骨头 斧刃
tconstruct:axe_head:0, 黑曜石 斧刃
tconstruct:axe_head:0, 海晶石 斧刃
tconstruct:axe_head:0, 末地石 斧刃
tconstruct:axe_head:0, 纸 斧刃
tconstruct:axe_head:0, 海绵 斧刃
tconstruct:axe_head:0, 烈焰木 斧刃
tconstruct:axe_head:0, 铁 斧刃
tconstruct:axe_head:0, 生铁 斧刃
tconstruct:axe_head:0, 骑士史莱姆 斧刃
tconstruct:axe_head:0, 史莱姆 斧刃
tconstruct:axe_head:0, 史莱姆 斧刃
tconstruct:axe_head:0, 熔岩史莱姆 斧刃
tconstruct:axe_head:0, 地狱岩 斧刃
tconstruct:axe_head:0, 钴 斧刃
tconstruct:axe_head:0, 阿迪特 斧刃
tconstruct:axe_head:0, 玛玉灵 斧刃
tconstruct:axe_head:0, 铜 斧刃
tconstruct:axe_head:0, 青铜 斧刃
tconstruct:axe_head:0, 铅 斧刃
tconstruct:axe_head:0, 银 斧刃
tconstruct:axe_head:0, 琥珀金 斧刃
tconstruct:axe_head:0, 钢 斧刃
tconstruct:axe_head:0, 灵宝 斧刃
tconstruct:broad_axe_head:0, 熔融木 宽斧刃
tconstruct:broad_axe_head:0, 黑暗木 宽斧刃
tconstruct:broad_axe_head:0, 血木 宽斧刃
tconstruct:broad_axe_head:0, 幽魂木 宽斧刃
tconstruct:broad_axe_head:0, 焦黑石英 宽斧刃
tconstruct:broad_axe_head:0, 红石水晶 宽斧刃
tconstruct:broad_axe_head:0, 青金石水晶 宽斧刃
tconstruct:broad_axe_head:0, 钻石水晶 宽斧刃
tconstruct:broad_axe_head:0, 煤晶 宽斧刃
tconstruct:broad_axe_head:0, 绿宝石水晶 宽斧刃
tconstruct:broad_axe_head:0, 铁晶 宽斧刃
tconstruct:broad_axe_head:0, 阳光化合物 宽斧刃
tconstruct:broad_axe_head:0, 陨石 宽斧刃
tconstruct:broad_axe_head:0, 赛特斯石英 宽斧刃
tconstruct:broad_axe_head:0, 福鲁伊克斯 宽斧刃
tconstruct:broad_axe_head:0, 福鲁伊克斯钢 宽斧刃
tconstruct:broad_axe_head:0, 海蓝宝石 宽斧刃
tconstruct:broad_axe_head:0, 星辉 宽斧刃
tconstruct:broad_axe_head:0, 水晶矩阵 宽斧刃
tconstruct:broad_axe_head:0, 中子素 宽斧刃
tconstruct:broad_axe_head:0, 无尽 宽斧刃
tconstruct:broad_axe_head:0, 束缚 宽斧刃
tconstruct:broad_axe_head:0, 感知 宽斧刃
tconstruct:broad_axe_head:0, 活石 宽斧刃
tconstruct:broad_axe_head:0, 活木 宽斧刃
tconstruct:broad_axe_head:0, 梦之木 宽斧刃
tconstruct:broad_axe_head:0, 魔力钢 宽斧刃
tconstruct:broad_axe_head:0, 泰拉钢 宽斧刃
tconstruct:broad_axe_head:0, 源质钢 宽斧刃
tconstruct:broad_axe_head:0, 龙 宽斧刃
tconstruct:broad_axe_head:0, 飞龙 宽斧刃
tconstruct:broad_axe_head:0, 神龙 宽斧刃
tconstruct:broad_axe_head:0, 混沌 宽斧刃
tconstruct:broad_axe_head:0, 莱泽尔 宽斧刃
tconstruct:broad_axe_head:0, 艾洛蒂 宽斧刃
tconstruct:broad_axe_head:0, 凯罗尼 宽斧刃
tconstruct:broad_axe_head:0, 普雷蒂 宽斧刃
tconstruct:broad_axe_head:0, 艾恩尼 宽斧刃
tconstruct:broad_axe_head:0, 以太 宽斧刃
tconstruct:broad_axe_head:0, 蓝丝黛尔 宽斧刃
tconstruct:broad_axe_head:0, 云母 宽斧刃
tconstruct:broad_axe_head:0, 磷灰石 宽斧刃
tconstruct:broad_axe_head:0, 蕴魔源质 宽斧刃
tconstruct:broad_axe_head:0, 肉 宽斧刃
tconstruct:broad_axe_head:0, 粉色史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 粉色金属 宽斧刃
tconstruct:broad_axe_head:0, 橡胶 宽斧刃
tconstruct:broad_axe_head:0, 高级合金 宽斧刃
tconstruct:broad_axe_head:0, 能量金属 宽斧刃
tconstruct:broad_axe_head:0, 碳纤维 宽斧刃
tconstruct:broad_axe_head:0, 铱 宽斧刃
tconstruct:broad_axe_head:0, UU金属 宽斧刃
tconstruct:broad_axe_head:0, 锇 宽斧刃
tconstruct:broad_axe_head:0, 强化黑曜石 宽斧刃
tconstruct:broad_axe_head:0, 强化荧石 宽斧刃
tconstruct:broad_axe_head:0, HDPE 宽斧刃
tconstruct:broad_axe_head:0, 暗物质 宽斧刃
tconstruct:broad_axe_head:0, 红物质 宽斧刃
tconstruct:broad_axe_head:0, 红石琥珀金 宽斧刃
tconstruct:broad_axe_head:0, 红石水晶 宽斧刃
tconstruct:broad_axe_head:0, 极寒末影 宽斧刃
tconstruct:broad_axe_head:0, 极寒水晶 宽斧刃
tconstruct:broad_axe_head:0, 神秘 宽斧刃
tconstruct:broad_axe_head:0, 虚空金属 宽斧刃
tconstruct:broad_axe_head:0, 元金 宽斧刃
tconstruct:broad_axe_head:0, 锡 宽斧刃
tconstruct:broad_axe_head:0, 铝 宽斧刃
tconstruct:broad_axe_head:0, 镍 宽斧刃
tconstruct:broad_axe_head:0, 铂 宽斧刃
tconstruct:broad_axe_head:0, 殷钢 宽斧刃
tconstruct:broad_axe_head:0, 康铜 宽斧刃
tconstruct:broad_axe_head:0, 信素 宽斧刃
tconstruct:broad_axe_head:0, 流明 宽斧刃
tconstruct:broad_axe_head:0, 末影 宽斧刃
tconstruct:broad_axe_head:0, 娜迦鳞片 宽斧刃
tconstruct:broad_axe_head:0, 钢叶 宽斧刃
tconstruct:broad_axe_head:0, 炽铁 宽斧刃
tconstruct:broad_axe_head:0, 骑士金属 宽斧刃
tconstruct:broad_axe_head:0, 木 宽斧刃
tconstruct:broad_axe_head:0, 圆石 宽斧刃
tconstruct:broad_axe_head:0, 燧石 宽斧刃
tconstruct:broad_axe_head:0, 仙人掌 宽斧刃
tconstruct:broad_axe_head:0, 骨头 宽斧刃
tconstruct:broad_axe_head:0, 黑曜石 宽斧刃
tconstruct:broad_axe_head:0, 海晶石 宽斧刃
tconstruct:broad_axe_head:0, 末地石 宽斧刃
tconstruct:broad_axe_head:0, 纸 宽斧刃
tconstruct:broad_axe_head:0, 海绵 宽斧刃
tconstruct:broad_axe_head:0, 烈焰木 宽斧刃
tconstruct:broad_axe_head:0, 铁 宽斧刃
tconstruct:broad_axe_head:0, 生铁 宽斧刃
tconstruct:broad_axe_head:0, 骑士史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 熔岩史莱姆 宽斧刃
tconstruct:broad_axe_head:0, 地狱岩 宽斧刃
tconstruct:broad_axe_head:0, 钴 宽斧刃
tconstruct:broad_axe_head:0, 阿迪特 宽斧刃
tconstruct:broad_axe_head:0, 玛玉灵 宽斧刃
tconstruct:broad_axe_head:0, 铜 宽斧刃
tconstruct:broad_axe_head:0, 青铜 宽斧刃
tconstruct:broad_axe_head:0, 铅 宽斧刃
tconstruct:broad_axe_head:0, 银 宽斧刃
tconstruct:broad_axe_head:0, 琥珀金 宽斧刃
tconstruct:broad_axe_head:0, 钢 宽斧刃
tconstruct:broad_axe_head:0, 灵宝 宽斧刃
tconstruct:sword_blade:0, 熔融木 剑刃
tconstruct:sword_blade:0, 黑暗木 剑刃
tconstruct:sword_blade:0, 血木 剑刃
tconstruct:sword_blade:0, 幽魂木 剑刃
tconstruct:sword_blade:0, 焦黑石英 剑刃
tconstruct:sword_blade:0, 红石水晶 剑刃
tconstruct:sword_blade:0, 青金石水晶 剑刃
tconstruct:sword_blade:0, 钻石水晶 剑刃
tconstruct:sword_blade:0, 煤晶 剑刃
tconstruct:sword_blade:0, 绿宝石水晶 剑刃
tconstruct:sword_blade:0, 铁晶 剑刃
tconstruct:sword_blade:0, 阳光化合物 剑刃
tconstruct:sword_blade:0, 陨石 剑刃
tconstruct:sword_blade:0, 赛特斯石英 剑刃
tconstruct:sword_blade:0, 福鲁伊克斯 剑刃
tconstruct:sword_blade:0, 福鲁伊克斯钢 剑刃
tconstruct:sword_blade:0, 海蓝宝石 剑刃
tconstruct:sword_blade:0, 星辉 剑刃
tconstruct:sword_blade:0, 水晶矩阵 剑刃
tconstruct:sword_blade:0, 中子素 剑刃
tconstruct:sword_blade:0, 无尽 剑刃
tconstruct:sword_blade:0, 束缚 剑刃
tconstruct:sword_blade:0, 感知 剑刃
tconstruct:sword_blade:0, 活石 剑刃
tconstruct:sword_blade:0, 活木 剑刃
tconstruct:sword_blade:0, 梦之木 剑刃
tconstruct:sword_blade:0, 魔力钢 剑刃
tconstruct:sword_blade:0, 泰拉钢 剑刃
tconstruct:sword_blade:0, 源质钢 剑刃
tconstruct:sword_blade:0, 龙 剑刃
tconstruct:sword_blade:0, 飞龙 剑刃
tconstruct:sword_blade:0, 神龙 剑刃
tconstruct:sword_blade:0, 混沌 剑刃
tconstruct:sword_blade:0, 莱泽尔 剑刃
tconstruct:sword_blade:0, 艾洛蒂 剑刃
tconstruct:sword_blade:0, 凯罗尼 剑刃
tconstruct:sword_blade:0, 普雷蒂 剑刃
tconstruct:sword_blade:0, 艾恩尼 剑刃
tconstruct:sword_blade:0, 以太 剑刃
tconstruct:sword_blade:0, 蓝丝黛尔 剑刃
tconstruct:sword_blade:0, 云母 剑刃
tconstruct:sword_blade:0, 磷灰石 剑刃
tconstruct:sword_blade:0, 蕴魔源质 剑刃
tconstruct:sword_blade:0, 肉 剑刃
tconstruct:sword_blade:0, 粉色史莱姆 剑刃
tconstruct:sword_blade:0, 粉色金属 剑刃
tconstruct:sword_blade:0, 橡胶 剑刃
tconstruct:sword_blade:0, 高级合金 剑刃
tconstruct:sword_blade:0, 能量金属 剑刃
tconstruct:sword_blade:0, 碳纤维 剑刃
tconstruct:sword_blade:0, 铱 剑刃
tconstruct:sword_blade:0, UU金属 剑刃
tconstruct:sword_blade:0, 锇 剑刃
tconstruct:sword_blade:0, 强化黑曜石 剑刃
tconstruct:sword_blade:0, 强化荧石 剑刃
tconstruct:sword_blade:0, HDPE 剑刃
tconstruct:sword_blade:0, 暗物质 剑刃
tconstruct:sword_blade:0, 红物质 剑刃
tconstruct:sword_blade:0, 红石琥珀金 剑刃
tconstruct:sword_blade:0, 红石水晶 剑刃
tconstruct:sword_blade:0, 极寒末影 剑刃
tconstruct:sword_blade:0, 极寒水晶 剑刃
tconstruct:sword_blade:0, 神秘 剑刃
tconstruct:sword_blade:0, 虚空金属 剑刃
tconstruct:sword_blade:0, 元金 剑刃
tconstruct:sword_blade:0, 锡 剑刃
tconstruct:sword_blade:0, 铝 剑刃
tconstruct:sword_blade:0, 镍 剑刃
tconstruct:sword_blade:0, 铂 剑刃
tconstruct:sword_blade:0, 殷钢 剑刃
tconstruct:sword_blade:0, 康铜 剑刃
tconstruct:sword_blade:0, 信素 剑刃
tconstruct:sword_blade:0, 流明 剑刃
tconstruct:sword_blade:0, 末影 剑刃
tconstruct:sword_blade:0, 娜迦鳞片 剑刃
tconstruct:sword_blade:0, 钢叶 剑刃
tconstruct:sword_blade:0, 炽铁 剑刃
tconstruct:sword_blade:0, 骑士金属 剑刃
tconstruct:sword_blade:0, 木 剑刃
tconstruct:sword_blade:0, 圆石 剑刃
tconstruct:sword_blade:0, 燧石 剑刃
tconstruct:sword_blade:0, 仙人掌 剑刃
tconstruct:sword_blade:0, 骨头 剑刃
tconstruct:sword_blade:0, 黑曜石 剑刃
tconstruct:sword_blade:0, 海晶石 剑刃
tconstruct:sword_blade:0, 末地石 剑刃
tconstruct:sword_blade:0, 纸 剑刃
tconstruct:sword_blade:0, 海绵 剑刃
tconstruct:sword_blade:0, 烈焰木 剑刃
tconstruct:sword_blade:0, 铁 剑刃
tconstruct:sword_blade:0, 生铁 剑刃
tconstruct:sword_blade:0, 骑士史莱姆 剑刃
tconstruct:sword_blade:0, 史莱姆 剑刃
tconstruct:sword_blade:0, 史莱姆 剑刃
tconstruct:sword_blade:0, 熔岩史莱姆 剑刃
tconstruct:sword_blade:0, 地狱岩 剑刃
tconstruct:sword_blade:0, 钴 剑刃
tconstruct:sword_blade:0, 阿迪特 剑刃
tconstruct:sword_blade:0, 玛玉灵 剑刃
tconstruct:sword_blade:0, 铜 剑刃
tconstruct:sword_blade:0, 青铜 剑刃
tconstruct:sword_blade:0, 铅 剑刃
tconstruct:sword_blade:0, 银 剑刃
tconstruct:sword_blade:0, 琥珀金 剑刃
tconstruct:sword_blade:0, 钢 剑刃
tconstruct:sword_blade:0, 灵宝 剑刃
tconstruct:large_sword_blade:0, 熔融木 宽剑刃
tconstruct:large_sword_blade:0, 黑暗木 宽剑刃
tconstruct:large_sword_blade:0, 血木 宽剑刃
tconstruct:large_sword_blade:0, 幽魂木 宽剑刃
tconstruct:large_sword_blade:0, 焦黑石英 宽剑刃
tconstruct:large_sword_blade:0, 红石水晶 宽剑刃
tconstruct:large_sword_blade:0, 青金石水晶 宽剑刃
tconstruct:large_sword_blade:0, 钻石水晶 宽剑刃
tconstruct:large_sword_blade:0, 煤晶 宽剑刃
tconstruct:large_sword_blade:0, 绿宝石水晶 宽剑刃
tconstruct:large_sword_blade:0, 铁晶 宽剑刃
tconstruct:large_sword_blade:0, 阳光化合物 宽剑刃
tconstruct:large_sword_blade:0, 陨石 宽剑刃
tconstruct:large_sword_blade:0, 赛特斯石英 宽剑刃
tconstruct:large_sword_blade:0, 福鲁伊克斯 宽剑刃
tconstruct:large_sword_blade:0, 福鲁伊克斯钢 宽剑刃
tconstruct:large_sword_blade:0, 海蓝宝石 宽剑刃
tconstruct:large_sword_blade:0, 星辉 宽剑刃
tconstruct:large_sword_blade:0, 水晶矩阵 宽剑刃
tconstruct:large_sword_blade:0, 中子素 宽剑刃
tconstruct:large_sword_blade:0, 无尽 宽剑刃
tconstruct:large_sword_blade:0, 束缚 宽剑刃
tconstruct:large_sword_blade:0, 感知 宽剑刃
tconstruct:large_sword_blade:0, 活石 宽剑刃
tconstruct:large_sword_blade:0, 活木 宽剑刃
tconstruct:large_sword_blade:0, 梦之木 宽剑刃
tconstruct:large_sword_blade:0, 魔力钢 宽剑刃
tconstruct:large_sword_blade:0, 泰拉钢 宽剑刃
tconstruct:large_sword_blade:0, 源质钢 宽剑刃
tconstruct:large_sword_blade:0, 龙 宽剑刃
tconstruct:large_sword_blade:0, 飞龙 宽剑刃
tconstruct:large_sword_blade:0, 神龙 宽剑刃
tconstruct:large_sword_blade:0, 混沌 宽剑刃
